Slot ID;Owned;Qty;Card Name;Set / Product;Card #;Variant / Printing;Representative Language;All Languages (same card/version);Language Count;Same card in other languages?;Other Languages;Release Status;Release Date;Release Detail;Date Precision;Origin;Legacy ID;Verification;Notes;Primary Source;Verification Source;Unique Version Key
EVM-0186;No;0;Eevee & Snorlax GX;Tag Bolt;106/095;Holo;Japanese;Japanese, Korean;2;Yes;Korean;Released;2018-12-07;07/12/2018;Exact;Original tracker;EEV-0186;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee & Snorlax GX | Tag Bolt | 106/095 | Holo
EVM-0187;No;0;Eevee & Snorlax GX;Tag Bolt;115/095;Holo;Japanese;Japanese, Korean;2;Yes;Korean;Released;2018-12-07;07/12/2018;Exact;Original tracker;EEV-0187;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee & Snorlax GX | Tag Bolt | 115/095 | Holo
EVM-0188;No;0;Eevee;Kisstick sausages promotion;123/SM-P;Promo;Korean;Korean;1;No;;Released;2019-01-01;2019;Year;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | Kisstick sausages promotion | 123/SM-P | Promo
EVM-0189;No;0;Eevee;Sun & Moon Promos;306/SM-P;Pokémon Card Friendly Shop;Japanese;Japanese;1;No;;Released;2019-01-11;11/01/2019 (306/SM-P Friendly Shop campaign);Exact;Original tracker;EEV-0149;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Sun & Moon Promos | 306/SM-P | Pokémon Card Friendly Shop
EVM-0190;No;0;Eevee & Snorlax-GX;Tag Bolt & Night Unison booster box purchase promo;140/SM-P;Holo / Full Art promo;Korean;Korean;1;No;;Released;2019-01-11;11/01/2019;Exact;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee & Snorlax-GX | Tag Bolt & Night Unison booster box purchase promo | 140/SM-P | Holo / Full Art promo
EVM-0191;No;0;Eevee;Sun & Moon;101/149;Sequin Holo;English;English;1;No;;Released;2019-01-15;15/01/2019 (General Mills Let's Go, Kanto! Mini Packs, Sequin Holo);Exact;Original tracker;EEV-0158;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Sun & Moon | 101/149 | Sequin Holo
EVM-0192;No;0;Eevee GX;Sun & Moon Promos;SM174;Holo;English;English, French, German, Italian, Spanish;5;Yes;French, German, Italian, Spanish;Released;2019-01-18;18/01/2019 (Eevee-GX / Eeveelution GX Special Collections);Exact;Original tracker;EEV-0188;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee GX | Sun & Moon Promos | SM174 | Holo
EVM-0193;No;0;Eevee GX;Sun & Moon Promos;SM174;Jumbo;English;English, French, German, Italian, Spanish;5;Yes;French, German, Italian, Spanish;Released;2019-01-18;18/01/2019 (Eevee-GX / Eeveelution GX Special Collections);Exact;Original tracker;EEV-0189;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee GX | Sun & Moon Promos | SM174 | Jumbo
EVM-0194;No;0;Eevee GX;Sun & Moon Promos;SM175;Holo;English;English, French, German, Italian, Spanish;5;Yes;French, German, Italian, Spanish;Released;2019-01-18;18/01/2019 (Eevee-GX / Eeveelution GX Special Collections);Exact;Original tracker;EEV-0190;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee GX | Sun & Moon Promos | SM175 | Holo
EVM-0195;No;0;Eevee GX;Sun & Moon Promos;SM175;Jumbo;English;English, French, German, Italian, Spanish;5;Yes;French, German, Italian, Spanish;Released;2019-01-18;18/01/2019 (Eevee-GX / Eeveelution GX Special Collections);Exact;Original tracker;EEV-0191;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee GX | Sun & Moon Promos | SM175 | Jumbo
EVM-0196;No;0;Eevee GX;Sun & Moon Promos;SM176;Holo;English;English, French, German, Italian, Spanish;5;Yes;French, German, Italian, Spanish;Released;2019-01-18;18/01/2019 (Eevee-GX / Eeveelution GX Special Collections);Exact;Original tracker;EEV-0192;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee GX | Sun & Moon Promos | SM176 | Holo
EVM-0197;No;0;Eevee GX;Sun & Moon Promos;SM176;Jumbo;English;English, French, German, Italian, Spanish;5;Yes;French, German, Italian, Spanish;Released;2019-01-18;18/01/2019 (Eevee-GX / Eeveelution GX Special Collections);Exact;Original tracker;EEV-0193;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee GX | Sun & Moon Promos | SM176 | Jumbo
EVM-0198;No;0;Eevee;Sun & Moon Promos;310/SM-P;Holo;Japanese;Japanese;1;No;;Released;2019-01-19;"Prima distribuzione 19/01/2019; ulteriori eventi 20/01, 26–27/01, 17/02, marzo–maggio 2019 (310/SM-P)";Range;Original tracker;EEV-0150;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Sun & Moon Promos | 310/SM-P | Holo
EVM-0199;No;0;Eevee;First Impact GX Starter Deck;107/140;Standard;Thai;Thai, Indonesian;2;Yes;Indonesian;Released;2019-02-01;"Thai 01/02/2019; Indonesian 11/08/2019";Multi-date;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | First Impact GX Starter Deck | 107/140 | Standard
EVM-0200;No;0;Eevee;First Impact Set B;109/150;Standard;Thai;Thai, Indonesian;2;Yes;Indonesian;Released;2019-02-01;"Thai 01/02/2019; Indonesian 08/08/2019";Multi-date;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | First Impact Set B | 109/150 | Standard
EVM-0201;No;0;Eevee;First Impact Set B;110/150;Standard;Thai;Thai, Indonesian;2;Yes;Indonesian;Released;2019-02-01;"Thai 01/02/2019; Indonesian 08/08/2019";Multi-date;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | First Impact Set B | 110/150 | Standard
EVM-0202;No;0;Eevee & Snorlax GX;Team Up;120/181;Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2019-02-01;01/02/2019;Exact;Original tracker;EEV-0194;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee & Snorlax GX | Team Up | 120/181 | Holo
EVM-0203;No;0;Eevee & Snorlax GX;Team Up;171/181;Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2019-02-01;01/02/2019;Exact;Original tracker;EEV-0195;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee & Snorlax GX | Team Up | 171/181 | Holo
EVM-0204;No;0;Eevee & Snorlax GX;Team Up;191/181;Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2019-02-01;01/02/2019;Exact;Original tracker;EEV-0196;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee & Snorlax GX | Team Up | 191/181 | Holo
EVM-0205;No;0;Eevee & Snorlax GX;Sun & Moon Promos;SM169;Holo;English;English, French, German, Italian, Spanish;5;Yes;French, German, Italian, Spanish;Released;2019-03-01;01/03/2019 (Eevee & Snorlax-GX Tag Team Tin promo);Exact;Original tracker;EEV-0197;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee & Snorlax GX | Sun & Moon Promos | SM169 | Holo
EVM-0206;No;0;Eevee;Sun & Moon Family Pokémon Card Game;037/051;Raichu GX Deck;Japanese;Japanese, Korean;2;Yes;Korean;Released;2019-03-19;19/03/2019;Exact;Original tracker;EEV-0198;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Sun & Moon Family Pokémon Card Game | 037/051 | Raichu GX Deck
EVM-0207;No;0;Eevee;Sun & Moon Promos;326/SM-P;Pokémon Card Friendly Shop;Japanese;Japanese;1;No;;Released;2019-04-05;05/04/2019 (326/SM-P Friendly Shop campaign);Exact;Original tracker;EEV-0151;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Sun & Moon Promos | 326/SM-P | Pokémon Card Friendly Shop
EVM-0208;No;0;Eevee;Lost Thunder;155/214;Cracked Ice Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2019-05-03;03/05/2019 (Let's Play, Eevee! Theme Deck, Cracked Ice Holo);Exact;Original tracker;EEV-0178;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Lost Thunder | 155/214 | Cracked Ice Holo
EVM-0209;No;0;Eevee;Sun & Moon Promos;SM184;Cosmos Holo;English;English, French;2;Yes;French;Released;2019-05-03;03/05/2019 (Unbroken Bonds Single Pack Blister promo);Exact;Original tracker;EEV-0199;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Sun & Moon Promos | SM184 | Cosmos Holo
EVM-0210;No;0;Eevee;Sun & Moon Promos;371/SM-P;Pokémon Card Friendly Shop;Japanese;Japanese;1;No;;Released;2019-07-05;05/07/2019 (371/SM-P Friendly Shop campaign);Exact;Original tracker;EEV-0152;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Sun & Moon Promos | 371/SM-P | Pokémon Card Friendly Shop
EVM-0211;No;0;Eevee;Sun & Moon Promos;378/SM-P;Holo;Japanese;Japanese;1;No;;Released;2019-08-02;02/08/2019 (378/SM-P Lawson campaign);Exact;Original tracker;EEV-0153;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Sun & Moon Promos | 378/SM-P | Holo
EVM-0212;No;0;Eevee;Hidden Shadow Set A;155/183;Standard;Thai;Thai, Indonesian;2;Yes;Indonesian;Released;2019-08-11;"Thai 11/08/2019; Indonesian 30/12/2019";Multi-date;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | Hidden Shadow Set A | 155/183 | Standard
EVM-0213;No;0;Eevee;Hidden Fates;48/68;Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2019-08-23;23/08/2019;Exact;Original tracker;EEV-0200;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Hidden Fates | 48/68 | Holo
EVM-0214;No;0;Eevee;Hidden Fates;48/68;Reverse Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2019-08-23;23/08/2019;Exact;Original tracker;EEV-0201;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Hidden Fates | 48/68 | Reverse Holo
EVM-0215;No;0;Eevee;Hidden Fates;49/68;Reverse Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2019-08-23;23/08/2019;Exact;Original tracker;EEV-0203;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Hidden Fates | 49/68 | Reverse Holo
EVM-0216;No;0;Eevee;Hidden Fates;49/68;Standard;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2019-08-23;23/08/2019;Exact;Original tracker;EEV-0202;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Hidden Fates | 49/68 | Standard
EVM-0217;No;0;Eevee;Hidden Fates: Shiny Vault;SV41/SV94;Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2019-08-23;23/08/2019;Exact;Original tracker;EEV-0204;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://bulbapedia.bulbagarden.net/wiki/Eevee_(TCG);Eevee | Hidden Fates: Shiny Vault | SV41/SV94 | Holo
EVM-0218;No;0;Eevee;Alter Genesis;074/095;Standard;Japanese;Japanese, Korean;2;Yes;Korean;Released;2019-09-06;06/09/2019;Exact;Original tracker;EEV-0205;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Alter Genesis | 074/095 | Standard
EVM-0219;No;0;Eevee;Sun & Moon Promos;403/SM-P;Championship Series;Japanese;Japanese;1;No;;Released;2019-09-22;22/09/2019 (403/SM-P Championship Series);Exact;Original tracker;EEV-0155;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://bulbapedia.bulbagarden.net/wiki/Eevee_(TCG);Eevee | Sun & Moon Promos | 403/SM-P | Championship Series
EVM-0220;No;0;Eevee;Pokémon TCG Launch Memorial Conference;003/SM-P;Holo promo;Traditional Chinese;Traditional Chinese;1;No;;Released;2019-10-01;10/2019;Month;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | Pokémon TCG Launch Memorial Conference | 003/SM-P | Holo promo
EVM-0221;No;0;Eevee;Sun & Moon Promos;399/SM-P;Pokémon Card Friendly Shop;Japanese;Japanese;1;No;;Released;2019-10-04;04/10/2019 (399/SM-P Friendly Shop campaign);Exact;Original tracker;EEV-0154;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Sun & Moon Promos | 399/SM-P | Pokémon Card Friendly Shop
EVM-0222;No;0;Eevee;Tag All Stars;109/173;Reverse Holo;Japanese;Japanese, Korean;2;Yes;Korean;Released;2019-10-04;04/10/2019;Exact;Original tracker;EEV-0207;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Tag All Stars | 109/173 | Reverse Holo
EVM-0223;No;0;Eevee;Tag All Stars;109/173;Standard;Japanese;Japanese, Korean;2;Yes;Korean;Released;2019-10-04;04/10/2019;Exact;Original tracker;EEV-0206;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Tag All Stars | 109/173 | Standard
EVM-0224;No;0;Eevee GX;Tag All Stars;187/173;Holo;Japanese;Japanese, Korean;2;Yes;Korean;Released;2019-10-04;04/10/2019;Exact;Original tracker;EEV-0208;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee GX | Tag All Stars | 187/173 | Holo
EVM-0225;No;0;Eevee GX;Tag All Stars;188/173;Holo;Japanese;Japanese, Korean;2;Yes;Korean;Released;2019-10-04;04/10/2019;Exact;Original tracker;EEV-0209;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee GX | Tag All Stars | 188/173 | Holo
EVM-0226;No;0;Eevee GX;Tag All Stars;219/173;Holo;Japanese;Japanese, Korean;2;Yes;Korean;Released;2019-10-04;04/10/2019;Exact;Original tracker;EEV-0210;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee GX | Tag All Stars | 219/173 | Holo
EVM-0227;No;0;Eevee;All Stars Collection GX Starter;123/157;Standard;Traditional Chinese;Traditional Chinese;1;No;;Released;2019-10-09;09/10/2019;Exact;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | All Stars Collection GX Starter | 123/157 | Standard
EVM-0228;No;0;Eevee;All Stars Collection Set A;115/158;Standard;Traditional Chinese;Traditional Chinese;1;No;;Released;2019-10-09;09/10/2019;Exact;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | All Stars Collection Set A | 115/158 | Standard
EVM-0229;No;0;Eevee;All Stars Collection Set B;117/158;Standard;Traditional Chinese;Traditional Chinese;1;No;;Released;2019-10-09;09/10/2019;Exact;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | All Stars Collection Set B | 117/158 | Standard
EVM-0230;No;0;Eevee;McDonald's Collection 2019;12/12;McDonald's;English;English, German, French, Spanish, Portuguese;5;Yes;German, French, Spanish, Portuguese;Released;2019-10-15;"15/10/2019–11/11/2019 (USA; altre regioni in date successive)";Range;Original tracker;EEV-0211;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | McDonald's Collection 2019 | 12/12 | McDonald's
EVM-0231;No;0;Eevee;Legends Awakened GX Starter Deck;124/159;Standard;Indonesian;Indonesian;1;No;;Released;2019-10-26;26/10/2019;Exact;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | Legends Awakened GX Starter Deck | 124/159 | Standard
